pit_tag_ref,site_id,population_type,capture_date,state,sex,length,weight,frog_type
982126058790606,11009,0,2023-07-28,healthy,m,53,16,4
982126058790607,11009,0,2021-07-05,healthy,m,48,9,4
982126058790607,11009,0,2022-06-28,healthy,m,50,13,4
982126058790607,11009,0,2022-07-31,healthy,m,52,14,4
982126058790607,11009,0,2023-07-27,healthy,m,52,15,4
982126058790608,50783,8,2020-08-05,healthy,m,40,7,4
982126058790608,50783,8,2021-06-12,healthy,m,44,12,4
982126058790608,50783,8,2022-06-10,healthy,m,48,13,4
982126058790608,50783,8,2023-07-19,healthy,m,52,17,4
982126058790611,10486,4,2020-08-13,healthy,f,58,30,2
982126058790611,10486,4,2021-07-05,healthy,f,66,43,2
982126058790611,10486,4,2021-08-25,healthy,f,67,48,2
982126058790613,70628,1,2021-07-04,healthy,m,48,11,1
982126058790613,70628,1,2021-08-12,healthy,m,53,16,1
982126058790613,70628,1,2022-08-09,healthy,m,55,18,1
982126058790617,70628,1,2021-07-03,healthy,f,51,14,1
982126058790617,70628,1,2021-08-11,healthy,f,57,21,1
982126058790617,70628,1,2022-08-09,healthy,f,61,26,1
982126058790618,70628,1,2021-07-04,healthy,f,53,17,1
982126058790618,70628,1,2021-08-10,healthy,f,56,24,1
982126058790619,11009,0,2020-07-29,healthy,m,50,14,4
982126058790619,11009,0,2020-09-03,healthy,m,53,16,4
982126058790619,11009,0,2021-07-05,healthy,m,52,14,4
982126058790619,11009,0,2023-07-26,healthy,m,53,16,4
982126058790622,11009,0,2020-07-29,healthy,m,45,9,4
982126058790622,11009,0,2020-09-02,healthy,m,45,10,4
982126058790622,11009,0,2021-07-06,healthy,m,48,13,4
982126058790622,11009,0,2021-08-22,healthy,m,50,16,4
982126058790622,11009,0,2022-06-27,healthy,m,52,17,4
982126058790622,11009,0,2022-07-31,healthy,m,53,17,4
982126058790622,11009,0,2023-07-26,healthy,m,52,17,4
982126058790624,11008,0,2023-07-26,healthy,m,47,13,4
982126058790624,11009,0,2020-09-02,healthy,m,41,10,4
982126058790624,11009,0,2021-08-24,healthy,m,46,13,4
982126058790625,11009,0,2020-09-03,healthy,f,40,8,4
982126058790625,11009,0,2021-07-06,healthy,m,42,10,4
982126058790625,11009,0,2022-06-28,healthy,m,48,10,4
982126058790626,70628,1,2021-07-03,healthy,f,55,21,1
982126058790626,70628,1,2021-08-10,healthy,f,56,24,1
982126058790627,11009,0,2020-07-29,healthy,m,57,18,4
982126058790627,11009,0,2020-09-04,healthy,m,57,20,4
982126058790627,11009,0,2021-07-07,healthy,m,55,19,4
982126058790627,11009,0,2021-08-23,healthy,m,58,20,4
982126058790627,11009,0,2022-06-29,healthy,m,57,23,4
982126058790627,11009,0,2023-07-26,healthy,m,58,17,4
982126058790629,50783,8,2020-08-05,healthy,f,43,8,4
982126058790629,50783,8,2021-06-12,healthy,f,42,10,4
982126058790629,50783,8,2022-06-10,healthy,f,47,14,4
982126058790629,50783,8,2023-07-18,healthy,f,57,19,4
982126058790632,11009,0,2020-07-29,healthy,f,45,9,4
982126058790632,11009,0,2020-09-02,healthy,f,47,12,4
982126058790632,11009,0,2022-06-29,healthy,f,53,19,4
982126058790632,11009,0,2023-07-26,healthy,f,55,18,4
982126058790633,11009,0,2020-07-31,healthy,f,43,18,4
982126058790633,11009,0,2020-09-04,healthy,m,45,9,4
982126058790633,11009,0,2021-08-23,healthy,m,51,14,4
982126058790636,11009,0,2020-09-02,healthy,m,46,12,4
982126058790636,11009,0,2022-06-28,healthy,m,53,16,4
982126058790636,11009,0,2023-07-28,healthy,m,51,13,4
982126058790637,11009,0,2020-07-29,healthy,m,42,8,4
982126058790637,11009,0,2022-06-28,healthy,m,50,13,4
982126058790637,11009,0,2022-07-31,healthy,m,51,13,4
982126058790638,50783,8,2020-08-06,healthy,f,41,8,4
982126058790638,50783,8,2021-06-11,healthy,f,42,9,4
982126058790638,50783,8,2022-06-10,healthy,f,51,19,4
982126058790638,50783,8,2023-07-18,healthy,f,54,23,4
982126058790639,70628,1,2021-07-03,healthy,f,52,16,1
982126058790639,70628,1,2021-08-10,healthy,f,57,23,1
982126058790640,11009,0,2020-07-29,healthy,m,54,17,4
982126058790640,11009,0,2020-09-02,healthy,m,53,18,4
982126058790640,11009,0,2022-07-30,healthy,m,59,21,4
982126058790641,11009,0,2020-09-02,healthy,f,40,7,4
982126058790641,11009,0,2023-07-26,healthy,f,49,12,4
982126058790642,50783,8,2020-08-05,healthy,f,58,23,4
982126058790642,50783,8,2022-06-11,healthy,f,58,18,4
982126058790643,11009,0,2020-07-29,healthy,m,43,8,4
982126058790643,11009,0,2023-07-27,healthy,m,51,13,4
982126058790646,11009,0,2020-09-02,healthy,m,54,17,4
982126058790646,11009,0,2023-07-28,healthy,m,53,17,4
982126058790647,11009,0,2020-07-29,healthy,m,57,16,4
982126058790647,11009,0,2020-09-02,healthy,m,56,20,4
982126058790650,10486,4,2020-08-13,healthy,f,63,33,2
982126058790650,11009,0,2021-07-06,healthy,f,50,14,4
982126058790651,70550,1,2020-08-28,healthy,f,47,11,4
982126058790651,70550,1,2021-06-24,healthy,f,48,13,4
982126058790651,70550,1,2021-08-16,healthy,f,55,20,4
982126058790651,70550,1,2023-08-06,healthy,f,57,24,4
982126058790652,11008,0,2020-07-31,healthy,m,60,24,4
982126058790652,11009,0,2022-07-31,healthy,m,64,27,4
982126058790654,10486,4,2020-08-13,healthy,m,57,22,2
982126058790654,10486,4,2021-07-05,healthy,m,60,28,2
982126058790654,10486,4,2021-08-26,healthy,m,62,31,2
982126058790654,10486,4,2022-06-28,healthy,m,64,27,2
982126058790654,10486,4,2022-07-27,healthy,m,63,32,2
982126058790656,11009,0,2020-07-29,healthy,f,44,8,4
982126058790656,11009,0,2020-09-02,healthy,f,42,9,4
982126058790656,11009,0,2022-06-29,healthy,f,52,17,4
982126058790656,11009,0,2023-07-27,healthy,f,52,16,4
982126058790657,11009,0,2020-07-29,healthy,f,56,18,4
982126058790657,11009,0,2020-09-03,healthy,f,56,19,4
982126058790657,11009,0,2021-07-07,healthy,f,58,20,4
982126058790657,11009,0,2022-06-29,healthy,f,59,21,4
982126058790660,11009,0,2020-09-03,healthy,m,41,10,4
982126058790660,11009,0,2021-08-24,healthy,m,47,9,4
982126058790660,11009,0,2022-06-28,healthy,m,41,10,4
982126058790661,11009,0,2020-09-03,healthy,m,53,15,4
982126058790661,11009,0,2021-07-06,healthy,m,50,13,4
982126058790661,11009,0,2021-08-23,healthy,m,53,17,4
982126058790661,11009,0,2022-06-27,healthy,m,52,16,4
982126058790661,11009,0,2022-07-30,healthy,m,53,16,4
982126058790662,10223,2,2020-08-16,healthy,f,73,46,4
982126058790662,10223,2,2021-07-26,healthy,f,75,49,4
982126058790662,10223,2,2021-09-06,healthy,f,74,53,4
982126058790662,10223,2,2022-07-13,healthy,f,77,52,4
982126058790662,10223,2,2023-08-30,healthy,f,76,56,4
982126058790665,11009,0,2020-07-31,healthy,m,52,13,4
982126058790665,11009,0,2020-09-02,healthy,m,52,14,4
982126058790665,11009,0,2021-07-06,healthy,m,49,15,4
982126058790665,11009,0,2021-08-22,healthy,m,52,15,4
982126058790669,11009,0,2020-09-03,healthy,m,52,16,4
982126058790669,11009,0,2021-08-24,healthy,m,54,18,4
982126058790670,11008,0,2023-07-26,healthy,f,48,12,4
982126058790670,11009,0,2020-09-03,healthy,f,42,9,4
982126058790670,11009,0,2021-08-24,healthy,f,44,9,4
982126058790670,11009,0,2022-06-27,healthy,f,51,12,4
982126058790671,11009,0,2020-09-03,healthy,f,41,9,4
982126058790671,11009,0,2021-07-06,healthy,f,41,9,4
982126058790671,11009,0,2021-08-23,healthy,f,46,9,4
982126058790671,11009,0,2022-06-29,healthy,f,49,11,4
982126058790671,11009,0,2023-07-27,healthy,m,46,11,4
982126058790672,11009,0,2020-09-03,healthy,m,55,20,4
982126058790672,11009,0,2021-08-23,healthy,m,55,16,4
982126058790672,11009,0,2022-06-28,healthy,m,57,17,4
982126058790672,11009,0,2023-07-28,healthy,m,56,16,4
982126058790673,11008,0,2023-07-26,healthy,f,47,10,4
982126058790673,11009,0,2020-09-03,healthy,f,40,7,4
982126058790673,11009,0,2021-08-22,healthy,f,45,9,4
982126058790673,11009,0,2022-06-29,healthy,f,47,9,4
982126058790673,11009,0,2022-07-30,healthy,f,48,11,4
982126058790674,11008,0,2022-06-28,healthy,f,72,41,4
982126058790674,11008,0,2023-07-26,healthy,f,72,46,4
982126058790674,11009,0,2020-09-03,healthy,f,73,47,4
982126058790675,11009,0,2020-09-03,healthy,m,48,14,4
982126058790675,11009,0,2023-07-28,healthy,m,55,14,4
982126058790676,11008,0,2023-07-27,healthy,m,55,18,4
982126058790676,11009,0,2020-09-03,healthy,m,51,15,4
982126058790677,11009,0,2020-09-03,healthy,f,43,9,4
982126058790677,11009,0,2021-07-05,healthy,f,45,11,4
982126058790677,11009,0,2021-08-22,healthy,f,47,12,4
982126058790677,11009,0,2022-07-30,healthy,f,54,17,4
982126058790678,10486,4,2021-07-05,healthy,f,70,50,2
982126058790678,10486,4,2022-07-27,healthy,f,75,55,2
982126058790679,11009,0,2021-07-05,healthy,f,42,7,4
982126058790679,11009,0,2021-08-22,healthy,f,45,10,4
982126058790679,11009,0,2022-06-28,healthy,f,46,11,4
982126058790679,11009,0,2022-07-30,healthy,f,51,12,4
982126058790680,11009,0,2020-07-31,healthy,m,43,9,4
982126058790680,11009,0,2020-09-03,healthy,m,46,10,4
982126058790680,11009,0,2023-07-26,healthy,m,53,19,4
982126058790681,11009,0,2020-07-31,healthy,f,44,11,4
982126058790681,11009,0,2020-09-02,healthy,f,45,10,4
982126058790681,11009,0,2021-08-23,healthy,f,53,15,4
982126058790681,11009,0,2022-06-28,healthy,f,54,17,4
982126058790681,11009,0,2023-07-26,healthy,f,57,17,4
982126058790682,11009,0,2020-09-03,healthy,m,51,15,4
982126058790682,11009,0,2021-07-06,healthy,m,44,11,4
982126058790682,11009,0,2022-06-27,healthy,m,48,13,4
982126058790682,11009,0,2022-06-29,healthy,m,49,13,4
982126058790683,11009,0,2020-09-03,healthy,f,40,8,4
982126058790683,11009,0,2021-07-06,healthy,f,42,7,4
982126058790683,11009,0,2022-06-27,healthy,f,47,9,4
982126058790683,11009,0,2022-07-30,healthy,m,48,11,4
982126058790683,11009,0,2023-07-28,healthy,f,46,10,4
982126058790684,11009,0,2020-07-31,healthy,f,45,10,4
982126058790684,11009,0,2020-09-02,healthy,f,45,10,4
982126058790684,11009,0,2021-07-06,healthy,f,50,16,4
982126058790684,11009,0,2021-08-22,healthy,f,51,17,4
982126058790684,11009,0,2022-06-29,healthy,f,60,21,4
982126058790684,11009,0,2023-07-27,healthy,f,56,20,4
982126058790685,11008,0,2023-07-26,healthy,f,51,12,4
982126058790685,11009,0,2020-09-03,healthy,f,41,9,4
982126058790685,11009,0,2021-07-05,healthy,f,46,10,4
982126058790685,11009,0,2021-08-23,healthy,f,45,10,4
982126058790686,11009,0,2020-07-31,healthy,f,49,12,4
982126058790686,11009,0,2020-09-02,healthy,f,50,13,4
982126058790686,11009,0,2021-07-06,healthy,f,51,18,4
982126058790686,11009,0,2022-06-29,healthy,f,57,22,4
982126058790687,11009,0,2020-07-31,healthy,m,47,13,4
982126058790687,11009,0,2022-06-28,healthy,m,52,18,4
982126058790687,11009,0,2023-07-26,healthy,m,54,17,4
982126058790689,11009,0,2020-09-03,healthy,m,55,15,4
982126058790689,11009,0,2021-07-05,healthy,m,53,16,4
982126058790689,11009,0,2023-07-27,healthy,m,52,20,4
982126058790690,11009,0,2020-07-31,healthy,m,53,19,4
982126058790690,11009,0,2023-07-27,healthy,m,56,18,4
982126058790691,11009,0,2020-07-31,healthy,f,41,7,4
982126058790691,11009,0,2020-09-04,healthy,f,42,8,4
982126058790691,11009,0,2021-07-05,healthy,f,47,9,4
982126058790691,11009,0,2021-08-23,healthy,f,50,10,4
982126058790691,11009,0,2022-06-29,healthy,f,50,15,4
982126058790691,11009,0,2022-07-30,healthy,f,55,16,4
982126058790691,11009,0,2023-07-28,healthy,f,54,13,4
982126058790692,11009,0,2020-07-31,healthy,m,50,14,4
982126058790692,11009,0,2020-09-02,healthy,m,51,15,4
982126058790692,11009,0,2021-08-23,healthy,m,52,14,4
982126058790692,11009,0,2023-07-26,healthy,m,54,15,4
982126058790693,11009,0,2020-09-03,healthy,f,55,16,4
982126058790693,11009,0,2021-07-06,healthy,f,56,17,4
982126058790693,11009,0,2021-08-22,healthy,f,54,18,4
982126058790693,11009,0,2022-07-31,healthy,f,58,17,4
982126058790694,70641,1,2021-08-30,healthy,f,82,75,4
982126058790694,70641,1,2023-07-29,healthy,f,79,73,4
982126058790695,11009,0,2021-07-05,healthy,f,43,9,4
982126058790695,11009,0,2022-06-28,healthy,f,48,11,4
982126058790696,11009,0,2020-07-31,healthy,m,48,14,4
982126058790696,11009,0,2020-09-02,healthy,m,50,14,4
982126058790696,11009,0,2022-06-27,healthy,m,53,16,4
982126058790697,11009,0,2020-07-31,healthy,m,54,12,4
982126058790697,11009,0,2020-09-04,healthy,m,54,12,4
982126058790697,11009,0,2021-08-22,healthy,m,52,12,4
982126058790697,11009,0,2022-07-31,healthy,m,53,19,4
982126058790698,11008,0,2023-07-26,healthy,f,71,30,4
982126058790698,11009,0,2020-09-03,healthy,f,69,38,4
982126058790698,11009,0,2021-08-22,healthy,f,73,43,4
982126058790698,11009,0,2022-07-30,healthy,f,76,40,4
982126058790700,11008,0,2023-07-26,healthy,f,52,13,4
982126058790700,11009,0,2020-09-03,healthy,f,42,10,4
982126058790700,11009,0,2021-07-05,healthy,f,48,11,4
982126058790700,11009,0,2022-06-29,healthy,f,52,15,4
982126058790702,11009,0,2020-07-31,healthy,f,44,8,4
982126058790702,11009,0,2021-08-22,healthy,f,48,13,4
982126058790703,11009,0,2020-09-03,healthy,f,41,8,4
982126058790703,11009,0,2021-07-07,healthy,f,44,10,4
982126058790704,11009,0,2020-07-31,healthy,f,46,10,4
982126058790704,11009,0,2020-09-02,healthy,f,45,10,4
982126058790704,11009,0,2021-07-06,healthy,f,48,14,4
982126058790704,11009,0,2022-07-31,healthy,f,54,19,4
982126058790704,11009,0,2023-07-27,healthy,f,53,13,4
982126058790705,11009,0,2020-07-31,healthy,m,48,11,4
982126058790705,11009,0,2020-09-02,healthy,m,46,11,4
982126058790705,11009,0,2021-08-23,healthy,m,46,9,4
982126058790705,11009,0,2022-06-28,healthy,m,58,10,4
982126058790705,11009,0,2022-07-30,healthy,m,47,10,4
982126058790706,11009,0,2020-09-03,healthy,f,43,9,4
982126058790706,11009,0,2022-06-29,healthy,f,50,15,4
982126058790707,11008,0,2023-07-26,healthy,m,49,12,4
982126058790707,11009,0,2020-07-31,healthy,m,45,12,4
982126058790709,11009,0,2020-07-31,healthy,m,44,12,4
982126058790709,11009,0,2020-09-03,healthy,m,48,10,4
982126058790709,11009,0,2021-07-06,healthy,m,50,13,4
982126058790709,11009,0,2022-06-29,healthy,m,50,17,4
982126058790711,50783,8,2022-06-10,healthy,m,45,11,4
982126058790711,50783,8,2023-07-18,healthy,m,48,15,4
982126058790712,11009,0,2020-09-03,healthy,m,49,14,4
982126058790712,11009,0,2021-07-06,healthy,m,49,14,4
982126058790712,11009,0,2021-08-22,healthy,m,50,14,4
982126058790712,11009,0,2023-07-28,healthy,m,53,15,4
982126058790713,11008,0,2023-07-26,healthy,f,51,14,4
982126058790713,11009,0,2020-09-03,healthy,f,42,8,4
982126058790713,11009,0,2021-07-05,healthy,f,47,9,4
