collect_siteid,release_siteid1,release_siteid2,release_date,type,pit_tag_ref
10055,10109,NA,2023-08-28,reintroduction,900043000215817
10055,10109,NA,2023-08-28,reintroduction,900043000216925
10055,10109,NA,2023-08-28,reintroduction,900043000215897
10055,10109,NA,2023-08-28,reintroduction,900043000216918
10055,10109,NA,2023-08-28,reintroduction,900043000216783
10055,10109,NA,2023-08-28,reintroduction,900043000216821
10055,10109,NA,2023-08-28,reintroduction,900043000215800
10055,10109,NA,2023-08-28,reintroduction,900043000216868
10055,10109,NA,2023-08-28,reintroduction,900043000216714
10055,10109,NA,2023-08-28,reintroduction,900043000217002
10055,10109,NA,2023-08-28,reintroduction,900043000216749
10055,10109,NA,2023-08-28,reintroduction,900043000216855
10055,10109,NA,2023-08-28,reintroduction,900043000216715
10055,10109,NA,2023-08-28,reintroduction,900043000215820
10055,10109,NA,2023-08-28,reintroduction,900043000216751
10055,10109,NA,2023-08-28,reintroduction,900043000216789
10055,10109,NA,2023-08-28,reintroduction,900043000217027
10055,10109,NA,2023-08-28,reintroduction,900043000217015
10055,10109,NA,2023-08-28,reintroduction,900043000215806
10055,10109,NA,2023-08-28,reintroduction,900043000216902
10055,10109,NA,2023-08-28,reintroduction,900043000216933
10055,10109,NA,2023-08-28,reintroduction,900043000216954
10055,10109,NA,2023-08-28,reintroduction,900043000216871
10055,10109,NA,2023-08-28,reintroduction,900043000216924
10055,10109,NA,2023-08-28,reintroduction,900043000216786
10055,10109,NA,2023-08-28,reintroduction,900043000216960
10055,10109,NA,2023-08-28,reintroduction,900043000216840
10055,10109,NA,2023-08-28,reintroduction,900043000216707
10055,10109,NA,2023-08-28,reintroduction,900043000216854
10055,10109,NA,2023-08-28,reintroduction,900043000216742
10055,10109,NA,2023-08-28,reintroduction,900043000217014
10055,10109,NA,2023-08-28,reintroduction,900043000217059
10055,10109,NA,2023-08-28,reintroduction,900043000216780
10055,10109,NA,2023-08-28,reintroduction,900043000217046
10055,10109,NA,2023-08-28,reintroduction,900043000216766
10055,10109,NA,2023-08-28,reintroduction,900043000215874
10055,10109,NA,2023-08-28,reintroduction,900043000216811
10055,10109,NA,2023-08-28,reintroduction,900043000217092
10055,10109,NA,2023-08-28,reintroduction,900043000216942
10055,10109,NA,2023-08-28,reintroduction,900043000216907
10055,10109,NA,2023-08-28,reintroduction,900043000216724
10055,10109,NA,2023-08-28,reintroduction,900043000217073
10055,10109,NA,2023-08-28,reintroduction,900043000216717
10055,10109,NA,2023-08-28,reintroduction,900043000216913
10055,10114,NA,2023-08-28,reintroduction,900043000215840
10055,10114,NA,2023-08-28,reintroduction,900043000215821
10055,10114,NA,2023-08-28,reintroduction,900043000216813
10055,10114,NA,2023-08-28,reintroduction,900043000216946
10055,10114,NA,2023-08-28,reintroduction,900043000216977
10055,10114,NA,2023-08-28,reintroduction,900043000216990
10055,10114,NA,2023-08-28,reintroduction,900043000216965
10055,10114,NA,2023-08-28,reintroduction,900043000215805
10055,10114,NA,2023-08-28,reintroduction,900043000216824
10055,10114,NA,2023-08-28,reintroduction,900043000217049
10055,10114,NA,2023-08-28,reintroduction,900043000216927
10055,10114,NA,2023-08-28,reintroduction,900043000216805
10055,10114,NA,2023-08-28,reintroduction,900043000216845
10055,10114,NA,2023-08-28,reintroduction,900043000216949
10055,10114,NA,2023-08-28,reintroduction,900043000217087
10055,10114,NA,2023-08-28,reintroduction,900043000215867
10055,10114,NA,2023-08-28,reintroduction,900043000217089
10055,10114,NA,2023-08-28,reintroduction,900043000216739
10055,10114,NA,2023-08-28,reintroduction,900043000216708
10055,10114,NA,2023-08-28,reintroduction,900043000216936
10055,10114,NA,2023-08-28,reintroduction,900043000216972
10055,10114,NA,2023-08-28,reintroduction,900043000216969
10055,10114,NA,2023-08-28,reintroduction,900043000216721
10055,10114,NA,2023-08-28,reintroduction,900043000216995
10055,10114,NA,2023-08-28,reintroduction,900043000216757
10055,10114,NA,2023-08-28,reintroduction,900043000217086
10055,10114,NA,2023-08-28,reintroduction,900043000216703
10055,10114,NA,2023-08-28,reintroduction,900043000217067
10055,10114,NA,2023-08-28,reintroduction,900043000216968
10055,10114,NA,2023-08-28,reintroduction,900043000215884
10055,10114,NA,2023-08-28,reintroduction,900043000215882
10055,10114,NA,2023-08-28,reintroduction,900043000216234
10055,10114,NA,2023-08-28,reintroduction,900043000217085
10055,10114,NA,2023-08-28,reintroduction,900043000216963
10055,10114,NA,2023-08-28,reintroduction,900043000216886
10055,10114,NA,2023-08-28,reintroduction,900043000215868
10055,10114,NA,2023-08-28,reintroduction,900043000215810
10055,10114,NA,2023-08-28,reintroduction,900043000216882
10055,10114,NA,2023-08-28,reintroduction,900043000216719
10055,10114,NA,2023-08-28,reintroduction,900043000216750
10055,10114,NA,2023-08-28,reintroduction,900043000216256
10055,10114,NA,2023-08-28,reintroduction,900043000215814
10055,10114,NA,2023-08-28,reintroduction,900043000216870
10055,10114,NA,2023-08-28,reintroduction,900043000216848
10055,10114,NA,2023-08-28,reintroduction,900043000216835
10055,10114,NA,2023-08-28,reintroduction,900043000216932
10055,10114,NA,2023-08-28,reintroduction,900043000216890
10055,10114,NA,2023-08-28,reintroduction,900043000217005
10055,10114,NA,2023-08-28,reintroduction,900043000216899
10055,10114,NA,2023-08-28,reintroduction,900043000216836
10055,10114,NA,2023-08-28,reintroduction,900043000216711
10055,10114,NA,2023-08-28,reintroduction,900043000215891
10055,10114,NA,2023-08-28,reintroduction,900043000217036
10055,10114,NA,2023-08-28,reintroduction,900043000216820
10055,10114,NA,2023-08-28,reintroduction,900043000216795
10055,10114,NA,2023-08-28,reintroduction,900043000216939
10055,10114,NA,2023-08-28,reintroduction,900043000216771
10055,10114,NA,2023-08-28,reintroduction,900043000217020
10055,11858,NA,2023-08-28,reintroduction,900043000215869
10055,11858,NA,2023-08-28,reintroduction,900043000215818
10055,11858,NA,2023-08-28,reintroduction,900043000216880
10055,11858,NA,2023-08-28,reintroduction,900043000216803
10055,11858,NA,2023-08-28,reintroduction,900043000216847
10055,11858,NA,2023-08-28,reintroduction,900043000216944
10055,11858,NA,2023-08-28,reintroduction,900043000217076
10055,11858,NA,2023-08-28,reintroduction,900043000215813
10055,11858,NA,2023-08-28,reintroduction,900043000216947
10055,11858,NA,2023-08-28,reintroduction,900043000216966
10055,11858,NA,2023-08-28,reintroduction,900043000216917
10055,11858,NA,2023-08-28,reintroduction,900043000216704
10055,11858,NA,2023-08-28,reintroduction,900043000216931
10055,11858,NA,2023-08-28,reintroduction,900043000215825
10055,11858,NA,2023-08-28,reintroduction,900043000215854
10055,11858,NA,2023-08-28,reintroduction,900043000216896
10055,11858,NA,2023-08-28,reintroduction,900043000216817
10055,11858,NA,2023-08-28,reintroduction,900043000216747
10055,11858,NA,2023-08-28,reintroduction,900043000216916
10055,11858,NA,2023-08-28,reintroduction,900043000217094
10055,11858,NA,2023-08-28,reintroduction,900043000217021
10055,11858,NA,2023-08-28,reintroduction,900043000216760
10055,11858,NA,2023-08-28,reintroduction,900043000217050
10055,11858,NA,2023-08-28,reintroduction,900043000217011
10055,11858,NA,2023-08-28,reintroduction,900043000216701
10055,11858,NA,2023-08-28,reintroduction,900043000216827
50783,20276,NA,2023-08-28,reintroduction,982091068032924
50783,20276,NA,2023-08-28,reintroduction,982091068034519
50783,20276,NA,2023-08-28,reintroduction,982091068534697
50783,20276,NA,2023-08-28,reintroduction,982091068534813
50783,20276,NA,2023-08-28,reintroduction,982091068535124
50783,20276,NA,2023-08-28,reintroduction,982091068535218
50783,20276,NA,2023-08-28,reintroduction,982091068536570
50783,20276,NA,2023-08-28,reintroduction,982091068536934
50783,20276,NA,2023-08-28,reintroduction,982091068537251
50783,20276,NA,2023-08-28,reintroduction,982091068537380
50783,20276,NA,2023-08-28,reintroduction,982091068538065
50783,20276,NA,2023-08-28,reintroduction,982091068539484
50783,20276,NA,2023-08-28,reintroduction,982091068546691
50783,20276,NA,2023-08-28,reintroduction,982091068541553
50783,20276,NA,2023-08-28,reintroduction,982091068541830
50783,20276,NA,2023-08-28,reintroduction,982091068541978
50783,20276,NA,2023-08-28,reintroduction,982091068542130
50783,20276,NA,2023-08-28,reintroduction,982091068542279
50783,20276,NA,2023-08-28,reintroduction,982091068542972
50783,20276,NA,2023-08-28,reintroduction,982091068543089
50783,20276,NA,2023-08-28,reintroduction,982091068543271
50783,20276,NA,2023-08-28,reintroduction,982091068544102
50783,20276,NA,2023-08-28,reintroduction,982091068544109
50783,20276,NA,2023-08-28,reintroduction,982091068544860
50783,20276,NA,2023-08-28,reintroduction,982091068545147
50783,20276,NA,2023-08-28,reintroduction,982091068545333
50783,20276,NA,2023-08-28,reintroduction,982091068545478
50783,20276,NA,2023-08-28,reintroduction,982091068545692
50783,20276,NA,2023-08-28,reintroduction,982091068545864
50783,20276,NA,2023-08-28,reintroduction,982091068546524
50783,20276,NA,2023-08-28,reintroduction,982091068547303
50783,20276,NA,2023-08-28,reintroduction,982091068547559
50783,20276,NA,2023-08-28,reintroduction,982091068547751
50783,20276,NA,2023-08-28,reintroduction,982091068548284
50783,20276,NA,2023-08-28,reintroduction,982091068548294
50783,20276,NA,2023-08-28,reintroduction,982091068548673
50783,20276,NA,2023-08-28,reintroduction,982091068549172
50783,20276,NA,2023-08-28,reintroduction,982091068549264
50783,20276,NA,2023-08-28,reintroduction,982091068550309
50783,20276,NA,2023-08-28,reintroduction,982091068550412
50783,20276,NA,2023-08-28,reintroduction,982091068552051
50783,20276,NA,2023-08-28,reintroduction,982091068552281
50783,20276,NA,2023-08-28,reintroduction,982091068552585
50783,20276,NA,2023-08-28,reintroduction,982091068553816
50783,20276,NA,2023-08-28,reintroduction,982091068554611
50783,20276,NA,2023-08-28,reintroduction,982091068554762
50783,20276,NA,2023-08-28,reintroduction,982091068555319
50783,20276,NA,2023-08-28,reintroduction,982091068555704
50783,20276,NA,2023-08-28,reintroduction,982091068556162
50783,20276,NA,2023-08-28,reintroduction,982091068556447
50783,20276,NA,2023-08-28,reintroduction,982091068557082
50783,20276,NA,2023-08-28,reintroduction,982091068557364
50783,20276,NA,2023-08-28,reintroduction,982091068557477
50783,20276,NA,2023-08-28,reintroduction,982091068557498
50783,20276,NA,2023-08-28,reintroduction,982091068558552
50783,20276,NA,2023-08-28,reintroduction,982091068561458
50783,20276,NA,2023-08-28,reintroduction,982091068559561
50783,20276,NA,2023-08-28,reintroduction,982091068559959
50783,20276,NA,2023-08-28,reintroduction,982091068561014
50783,20276,NA,2023-08-28,reintroduction,982091068561226
50783,20276,NA,2023-08-28,reintroduction,982091068561435
50783,20276,NA,2023-08-28,reintroduction,982091068561436
50783,20276,NA,2023-08-28,reintroduction,982091068562771
50783,20276,NA,2023-08-28,reintroduction,982091068563169
50783,20276,NA,2023-08-28,reintroduction,982091068563280
50783,20276,NA,2023-08-28,reintroduction,982091068563346
50783,20276,NA,2023-08-28,reintroduction,982091068563822
50783,20276,NA,2023-08-28,reintroduction,982091068564209
50783,20276,NA,2023-08-28,reintroduction,982091068564390
54188,50183,NA,2023-09-09,reintroduction,982091068034605
54188,50183,NA,2023-09-09,reintroduction,982091068535010
54188,50183,NA,2023-09-09,reintroduction,982091068535197
